text,label
Retrieved,0
11,0
February,0
2016,0
,0
Abbott,1
Benjamin,0
P,0
et,1
al,1
LIGO,0
Scientific,0
Collaboration,0
Virgo,0
Collaboration,0
11,0
February,0
2016,0
Properties,0
of,1
the,0
binary,0
black,0
hole,0
merger,0
GW150914,0
Physical,0
Review,0
Letters,0
116,0
24,0
241102,0
arXiv,1
1602,0
03840,0
Bibcode,0
2016PhRvL,0
116x1102A,0
doi,0
10,0
1103,0
PhysRevLett,0
116,0
241102,0
PMID,0
27367378,0
S2CID,0
217406416,0
,0
Cardoso,0
V,0
Franzin,0
E,1
Pani,0
P,0
2016,0
Is,1
the,0
gravitational,0
wave,0
ringdown,0
a,1
probe,0
of,1
the,0
event,1
horizon,0
Physical,0
Review,0
Letters,0
116,0
17,0
171101,0
arXiv,1
1602,0
07309,0
Bibcode,0
2016PhRvL,0
116q1101C,0
doi,0
10,0
1103,0
PhysRevLett,0
116,0
171101,0
PMID,0
27176511,0
S2CID,0
206273829,0
,0
Abbott,1
Benjamin,0
P,0
et,1
al,1
LIGO,0
Scientific,0
Collaboration,0
Virgo,0
Collaboration,0
11,0
February,0
2016,0
Tests,0
of,1
general,0
relativity,0
with,0
GW150914,0
Physical,0
Review,0
Letters,0
116,0
22,0
221101,0
arXiv,1
1602,0
03841,0
Bibcode,0
2016PhRvL,0
116v1101A,0
doi,0
10,0
1103,0
PhysRevLett,0
116,0
221101,0
PMID,0
27314708,0
S2CID,0
217275338,0
Archived,1
from,0
the,0
original,1
on,1
15,0
February,0
2016,0
Retrieved,0
12,0
February,0
2016,0
,0
Murk,0
Sebastian,0
2023,0
Nomen,0
non,0
est,1
omen,1
Why,0
it,1
is,1
too,0
soon,0
to,0
identify,1
ultra,1
compact,0
objects,1
as,1
black,0
holes,0
International,1
Journal,0
of,1
Modern,0
Physics,0
D,0
32,0
14,0
2342012,0
2342235,0
arXiv,1
2210,0
03750,0
Bibcode,0
2023IJMPD,0
3242012M,0
doi,0
10,0
1142,0
S0218271823420129,0
S2CID,0
252781040,0
,0
Abbott,1
B,0
P,0
et,1
al,1
LIGO,0
Scientific,0
Collaboration,0
Virgo,0
Collaboration,0
2016,0
Astrophysical,1
Implications,1
of,1
the,0
Binary,0
Black,0
Hole,0
Merger,0
GW150914,0
Astrophys,1
J,0
Lett,0
818,0
2,0
L22,0
arXiv,1
1602,0
03846,0
Bibcode,0
2016ApJ,0
818L,0
22A,0
doi,0
10,0
3847,0
2041,0
8205,0
818,0
2,0
L22,0
hdl,0
1826,0
11732,0
S2CID,0
209315965,0
Archived,1
from,0
the,0
original,1
on,1
16,0
March,0
2016,0
,0
,0
Detection,0
of,1
gravitational,0
waves,0
LIGO,0
Archived,1
from,0
the,0
original,1
on,1
20,0
May,0
2020,0
Retrieved,0
9,0
April,1
2018,0
,0
Gillessen,0
S,0
Eisenhauer,1
F,0
Trippe,0
S,0
et,1
al,1
2009,0
Monitoring,0
Stellar,0
Orbits,1
around,1
the,0
Massive,0
Black,0
Hole,0
in,1
the,0
Galactic,0
Center,0
The,0
Astrophysical,1
Journal,0
692,0
2,0
1075,0
1109,0
arXiv,1
0810,0
4674,0
Bibcode,0
2009ApJ,0
692,0
1075G,0
doi,0
10,0
1088,0
0004,0
637X,0
692,0
2,0
1075,0
S2CID,0
1431308,0
,0
Ghez,0
A,1
M,0
Klein,0
B,0
L,0
Morris,0
M,0
et,1
al,1
1998,0
High,0
Proper,0
Motion,0
Stars,0
in,1
the,0
Vicinity,0
of,1
Sagittarius,0
A,1
Evidence,1
for,0
a,1
Supermassive,0
Black,0
Hole,0
at,1
the,0
Center,0
of,1
Our,1
Galaxy,0
The,0
Astrophysical,1
Journal,0
509,0
2,0
678,0
686,0
arXiv,1
astro,1
ph,0
9807210,0
Bibcode,0
1998ApJ,0
509,0
678G,0
doi,0
10,0
1086,0
306528,0
S2CID,0
18243528,0
,0
Broderick,0
Avery,1
Loeb,0
Abraham,1
Narayan,0
Ramesh,0
August,1
2009,0
The,0
Event,1
Horizon,0
of,1
Sagittarius,0
A,1
The,0
Astrophysical,1
Journal,0
701,0
2,0
1357,0
1366,0
arXiv,1
0903,0
1105,0
Bibcode,0
2009ApJ,0
701,0
1357B,0
doi,0
10,0
1088,0
0004,0
637X,0
701,0
2,0
1357,0
S2CID,0
12991878,0
,0
,0
NASA,0
s,0
NuSTAR,0
Sees,0
Rare,0
Blurring,0
of,1
Black,0
Hole,0
Light,0
NASA,0
12,0
August,1
2014,0
Archived,1
from,0
the,0
original,1
on,1
13,0
August,1
2014,0
Retrieved,0
12,0
August,1
2014,0
,0
,0
Researchers,0
clarify,0
dynamics,0
of,1
black,0
hole,0
rotational,0
energy,1
Archived,1
from,0
the,0
original,1
on,1
17,0
September,0
2018,0
Retrieved,0
17,0
September,0
2018,0
,0
Marck,0
Jean,0
Alain,1
1,0
March,0
1996,0
Short,0
cut,0
method,0
of,1
solution,0
of,1
geodesic,0
equations,1
for,0
Schwarzchild,0
black,0
hole,0
Classical,0
and,1
Quantum,0
Gravity,0
13,0
3,0
393,0
402,0
arXiv,1
gr,0
qc,0
9505010,0
Bibcode,0
1996CQGra,0
13,0
393M,0
doi,0
10,0
1088,0
0264,0
9381,0
13,0
3,0
007,0
ISSN,1
0264,0
9381,0
S2CID,0
119508131,0
,0
McClintock,0
J,0
E,1
Remillard,0
R,0
A,1
2006,0
Black,0
Hole,0
Binaries,0
In,1
Lewin,0
W,0
van,0
der,0
Klis,0
M,0
eds,1
Compact,0
Stellar,0
X,0
ray,0
Sources,0
p,0
157,0
arXiv,1
astro,1
ph,0
0306213,0
Bibcode,0
2006csxs,0
book,0
157M,0
ISBN,1
978,0
0,0
521,0
82659,0
4,0
section,0
4,0
1,0
5,0
,0
,0
What,0
powers,0
a,1
black,0
hole,0
s,0
mighty,0
jets,0
Science,0
AAAS,1
19,0
November,0
2014,0
Archived,1
from,0
the,0
original,1
on,1
5,0
May,0
2019,0
Retrieved,0
19,0
March,0
2018,0
,0
Celotti,0
A,1
Miller,0
J,0
C,0
Sciama,0
D,0
W,0
1999,0
Astrophysical,1
evidence,1
for,0
the,0
existence,1
of,1
black,0
holes,0
PDF,0
Classical,0
and,1
Quantum,0
Gravity,0
16,0
12A,0
A3,1
A21,1
arXiv,1
astro,1
ph,0
9912186,0
Bibcode,0
1999CQGra,0
16A,0
3C,0
doi,0
10,0
1088,0
0264,0
9381,0
16,0
12A,0
301,0
S2CID,0
17677758,0
Archived,1
PDF,0
from,0
the,0
original,1
on,1
27,0
July,0
2018,0
Retrieved,0
27,0
July,0
2018,0
,0
Winter,0
L,0
M,0
Mushotzky,0
R,0
F,0
Reynolds,0
C,0
S,0
2006,0
XMM,0
Newton,0
Archival,1
Study,0
of,1
the,0
Ultraluminous,1
X,0
Ray,0
Population,0
in,1
Nearby,0
Galaxies,0
The,0
Astrophysical,1
Journal,0
649,0
2,0
730,0
752,0
arXiv,1
astro,1
ph,0
0512480,0
Bibcode,0
2006ApJ,0
649,0
730W,0
doi,0
10,0
1086,0
506579,0
S2CID,0
118445260,0
,0
information,1
eso,1
org,1
Hubble,0
directly,0
observes,1
the,0
disk,0
around,1
a,1
black,0
hole,0
www,0
spacetelescope,0
org,1
Archived,1
from,0
the,0
original,1
on,1
8,0
March,0
2016,0
Retrieved,0
7,0
March,0
2016,0
,0
Muñoz,0
José,0
A,1
Mediavilla,0
Evencio,1
Kochanek,0
Christopher,0
S,0
Falco,0
Emilio,1
Mosquera,0
Ana,1
María,0
1,0
December,0
2011,0
A,1
Study,0
of,1
Gravitational,0
Lens,0
Chromaticity,0
with,0
the,0
Hubble,0
Space,0
Telescope,0
The,0
Astrophysical,1
Journal,0
742,0
2,0
67,0
arXiv,1
1107,0
5932,0
Bibcode,0
2011ApJ,0
742,0
67M,0
doi,0
10,0
1088,0
0004,0
637X,0
742,0
2,0
67,0
S2CID,0
119119359,0
,0
Bolton,0
C,0
T,0
1972,0
Identification,1
of,1
Cygnus,0
X,0
1,0
with,0
HDE,0
226868,0
Nature,0
235,0
5336,0
271,0
273,0
Bibcode,0
1972Natur,0
235,0
271B,0
doi,0
10,0
1038,0
235271b0,0
S2CID,0
4222070,0
,0
Webster,0
B,0
L,0
Murdin,0
P,0
1972,0
Cygnus,0
X,0
1,0
a,1
Spectroscopic,0
Binary,0
with,0
a,1
Heavy,0
Companion,0
Nature,0
235,0
5332,0
37,0
38,0
Bibcode,0
1972Natur,0
235,0
37W,0
doi,0
10,0
1038,0
235037a0,0
S2CID,0
4195462,0
,0
Rolston,0
B,0
10,0
November,0
1997,0
The,0
First,0
Black,0
Hole,0
The,0
bulletin,0
University,1
of,1
Toronto,0
Archived,1
from,0
the,0
original,1
on,1
2,0
May,0
2008,0
Retrieved,0
11,0
March,0
2008,0
,0
Shipman,0
H,0
L,0
1,0
January,0
1975,0
The,0
implausible,1
history,0
of,1
triple,0
star,0
models,0
for,0
Cygnus,0
X,0
1,0
Evidence,1
for,0
a,1
black,0
hole,0
Astrophysical,1
Letters,0
16,0
1,0
9,0
12,0
Bibcode,0
1975ApL,0
16,0
9S,0
,0
,0
NASA,0
scientists,0
identify,1
smallest,0
known,0
black,0
hole,0
Press,0
release,0
Goddard,0
Space,0
Flight,0
Center,0
1,0
April,1
2008,0
Archived,1
from,0
the,0
original,1
on,1
27,0
December,0
2008,0
Retrieved,0
14,0
March,0
2009,0
,0
Chou,0
Felicia,0
Anderson,1
Janet,0
Watzke,0
Megan,0
5,0
January,0
2015,0
RELEASE,0
15,0
001,0
NASA,0
s,0
Chandra,0
Detects,0
Record,0
Breaking,0
Outburst,1
from,0
Milky,0
Way,0
s,0
Black,0
Hole,0
NASA,0
Archived,1
from,0
the,0
original,1
on,1
6,0
January,0
2015,0
Retrieved,0
6,0
January,0
2015,0
,0
Krolik,0
J,0
H,0
1999,0
Active,1
Galactic,0
Nuclei,0
Princeton,0
University,1
Press,0
Ch,0
1,0
2,0
ISBN,1
978,0
0,0
691,0
01151,0
6,0
Archived,1
from,0
the,0
original,1
on,1
14,0
August,1
2021,0
Retrieved,0
16,0
October,1
2020,0
,0
Sparke,0
L,0
S,0
Gallagher,0
J,0
S,0
2000,0
Galaxies,0
in,1
the,0
Universe,1
An,1
Introduction,1
Cambridge,0
University,1
Press,0
Ch,0
9,0
1,0
ISBN,1
978,0
0,0
521,0
59740,0
1,0
Archived,1
from,0
the,0
original,1
on,1
22,0
March,0
2022,0
Retrieved,0
16,0
October,1
2020,0
,0
Kormendy,0
J,0
Richstone,0
D,0
1995,0
Inward,1
Bound,0
The,0
Search,0
For,0
Supermassive,0
Black,0
Holes,0
In,1
Galactic,0
Nuclei,0
Annual,1
Review,0
of,1
Astronomy,1
and,1
Astrophysics,1
33,0
1,0
581,0
624,0
Bibcode,0
1995ARA,0
A,1
33,0
581K,0
doi,0
10,0
1146,0
annurev,1
aa,1
33,0
090195,0
003053,0
,0
King,0
A,1
2003,0
Black,0
Holes,0
Galaxy,0
Formation,0
and,1
the,0
MBH,0
σ,0
Relation,0
The,0
Astrophysical,1
Journal,0
Letters,0
596,0
1,0
27,0
29,0
arXiv,1
astro,1
ph,0
0308342,0
Bibcode,0
2003ApJ,0
596L,0
27K,0
doi,0
10,0
1086,0
379143,0
S2CID,0
9507887,0
,0
Ferrarese,0
L,0
Merritt,0
D,0
2000,0
A,1
Fundamental,0
Relation,0
Between,0
Supermassive,0
Black,0
Holes,0
and,1
their,0
Host,0
Galaxies,0
The,0
Astrophysical,1
Journal,0
Letters,0
539,0
1,0
9,0
12,0
arXiv,1
astro,1
ph,0
0006053,0
Bibcode,0
2000ApJ,0
539L,0
9F,0
doi,0
10,0
1086,0
312838,0
S2CID,0
6508110,0
,0
Sahu,0
K,0
C,0
2022,0
An,1
Isolated,1
Stellar,0
Mass,0
Black,0
Hole,0
Detected,0
Through,0
Astrometric,1
Microlensing,0
Astrophysical,1
Journal,0
933,0
1,0
83,0
arXiv,1
2201,0
13296,0
Bibcode,0
2022ApJ,0
933,0
83S,0
doi,0
10,0
3847,0
1538,0
4357,0
ac739e,1
S2CID,0
246430448,0
,0
Bozza,0
V,0
2010,0
Gravitational,0
Lensing,0
by,0
Black,0
Holes,0
General,0
Relativity,0
and,1
Gravitation,0
42,0
9,0
2269,0
2300,0
arXiv,1
0911,0
2187,0
Bibcode,0
2010GReGr,0
42,0
2269B,0
doi,0
10,0
1007,0
s10714,0
010,0
0988,0
2,0
S2CID,0
118635353,0
,0
Kovacs,0
Z,0
Cheng,0
K,0
S,0
Harko,0
T,0
2009,0
Can,0
stellar,0
mass,0
black,0
holes,0
be,0
quark,0
stars,0
Monthly,0
Notices,0
of,1
the,0
Royal,0
Astronomical,1
Society,0
400,0
3,0
1632,0
1642,0
arXiv,1
0908,0
2672,0
Bibcode,0
2009MNRAS,0
400,0
1632K,0
doi,0
10,0
1111,0
j,0
1365,0
2966,0
2009,0
15571,0
x,0
S2CID,0
18263809,0
,0
Kusenko,0
A,1
2006,0
Properties,0
and,1
signatures,0
of,1
supersymmetric,0
Q,0
balls,0
arXiv,1
hep,0
ph,0
0612159,0
,0
Hansson,0
J,0
Sandin,0
F,0
2005,0
Preon,0
stars,0
a,1
new,0
class,0
of,1
cosmic,0
compact,0
objects,1
Physics,0
Letters,0
B,0
616,0
1,0
2,0
1,0
7,0
arXiv,1
astro,1
ph,0
0410417,0
Bibcode,0
2005PhLB,0
616,0
1H,0
doi,0
10,0
1016,0
j,0
physletb,0
2005,0
04,0
034,0
S2CID,0
119063004,0
,0
Kiefer,0
C,0
2006,0
Quantum,0
gravity,0
general,0
introduction,1
and,1
recent,0
developments,0
Annalen,1
der,0
Physik,0
15,0
1,0
2,0
129,0
148,0
arXiv,1
gr,0
qc,0
0508120,0
Bibcode,0
2006AnP,0
518,0
129K,0
doi,0
10,0
1002,0
andp,1
200510175,0
S2CID,0
12984346,0
,0
Mathur,0
Samir,0
D,0
2005,0
The,0
fuzzball,0
proposal,0
for,0
black,0
holes,0
an,1
elementary,1
review,0
Fortschritte,0
der,0
Physik,0
53,0
7,0
8,0
793,0
arXiv,1
hep,0
th,0
0502050,0
Bibcode,0
2005ForPh,0
53,0
793M,0
doi,0
10,0
1002,0
prop,0
200410203,0
S2CID,0
15083147,0
,0
Skenderis,0
K,0
Taylor,0
M,0
2008,0
The,0
fuzzball,0
proposal,0
for,0
black,0
holes,0
Physics,0
Reports,0
467,0
4,0
5,0
117,0
arXiv,1
0804,0
0552,0
Bibcode,0
2008PhR,0
467,0
117S,0
doi,0
10,0
1016,0
j,0
physrep,0
2008,0
08,0
001,0
S2CID,0
118403957,0
,0
Mazur,0
Pawel,0
O,1
Mottola,0
Emil,1
2004,0
Gravitational,0
vacuum,0
condensate,0
stars,0
Proceedings,0
of,1
the,0
National,0
Academy,1
of,1
Sciences,0
of,1
the,0
United,1
States,0
of,1
America,1
101,0
26,0
9545,0
9550,0
arXiv,1
gr,0
qc,0
0407075,0
Bibcode,0
2004PNAS,0
101,0
9545M,0
doi,0
10,0
1073,0
pnas,0
0402717101,0
PMC,0
470711,0
PMID,0
15210982,0
S2CID,0
2607263,0
,0
Choi,0
Charles,0
Q,0
2018,0
Black,0
Hole,0
Pretenders,0
Could,0
Really,0
Be,0
Bizarre,0
Quantum,0
Stars,0
Scientific,0
American,1
Archived,1
from,0
the,0
original,1
on,1
17,0
June,0
2019,0
Retrieved,0
17,0
March,0
2018,0
,0
McRae,0
Mike,0
20,0
February,0
2024,0
Bubble,0
Like,0
Stars,0
Within,0
Stars,0
Could,0
Explain,1
Black,0
Hole,0
Weirdness,0
ScienceAlert,0
Archived,1
from,0
the,0
original,1
on,1
20,0
February,0
2024,0
Retrieved,0
20,0
February,0
2024,0
,0
Ball,0
Philip,0
31,0
March,0
2005,0
Black,0
holes,0
do,0
not,0
exist,1
Nature,0
doi,0
10,0
1038,0
news050328,0
8,0
,0
Hawking,0
S,0
W,0
1971,0
Gravitational,0
Radiation,0
from,0
Colliding,0
Black,0
Holes,0
Physical,0
Review,0
Letters,0
26,0
21,0
1344,0
1346,0
Bibcode,0
1971PhRvL,0
26,0
1344H,0
doi,0
10,0
1103,0
PhysRevLett,0
26,0
1344,0
,0
Wald,0
R,0
M,0
2001,0
The,0
Thermodynamics,0
of,1
Black,0
Holes,0
Living,0
Reviews,0
in,1
Relativity,0
4,0
1,0
6,0
arXiv,1
gr,0
qc,0
9912119,0
Bibcode,0
2001LRR,0
4,0
6W,0
doi,0
10,0
12942,0
lrr,0
2001,0
6,0
PMC,0
5253844,0
PMID,0
28163633,0
,0
,0
t,0
Hooft,0
G,0
2001,0
The,0
Holographic,0
Principle,0
In,1
Zichichi,0
A,1
ed,1
Basics,0
and,1
Highlights,0
in,1
Fundamental,0
Physics,0
Subnuclear,0
series,0
Vol,0
37,0
World,0
Scientific,0
Publishing,0
pp,0
72,0
100,0
arXiv,1
hep,0
th,0
0003004,0
Bibcode,0
2001bhfp,0
conf,0
72T,0
doi,0
10,0
1142,0
9789812811585_0005,0
ISBN,1
978,0
981,0
02,0
4536,0
8,0
S2CID,0
119383028,0
,0
Strominger,0
A,1
Vafa,0
C,0
1996,0
Microscopic,0
origin,1
of,1
the,0
Bekenstein,0
Hawking,0
entropy,1
Physics,0
Letters,0
B,0
379,0
1,0
4,0
99,0
104,0
arXiv,1
hep,0
th,0
9601029,0
Bibcode,0
1996PhLB,0
379,0
99S,0
doi,0
10,0
1016,0
0370,0
2693,0
96,0
00345,0
0,0
S2CID,0
1041890,0
,0
Carlip,0
S,0
2009,0
Black,0
Hole,0
Thermodynamics,0
and,1
Statistical,0
Mechanics,0
Physics,0
of,1
Black,0
Holes,0
Lecture,0
Notes,0
in,1
Physics,0
Vol,0
769,0
Berlin,0
Heidelberg,0
pp,0
89,0
123,0
arXiv,1
0807,0
4520,0
Bibcode,0
2009LNP,0
769,0
89C,0
doi,0
10,0
1007,0
978,0
3,0
540,0
88460,0
6_3,0
ISBN,1
978,0
3,0
540,0
88459,0
0,0
S2CID,0
15877702,0
,0
Hawking,0
S,0
W,0
Does,0
God,0
Play,0
Dice,0
www,0
hawking,0
org,1
uk,1
Archived,1
from,0
the,0
original,1
on,1
11,0
January,0
2012,0
Retrieved,0
14,0
March,0
2009,0
,0
Giddings,0
S,0
B,0
1995,0
The,0
black,0
hole,0
information,1
paradox,0
Particles,0
Strings,0
and,1
Cosmology,0
Johns,0
Hopkins,0
Workshop,0
on,1
Current,0
Problems,0
in,1
Particle,0
Theory,0
19,0
and,1
the,0
PASCOS,0
Interdisciplinary,1
Symposium,0
5,0
arXiv,1
hep,0
th,0
9508151,0
Bibcode,0
1995hep,0
th,0
8151G,0
,0
Unruh,1
William,0
G,0
Wald,0
Robert,0
M,0
2017,0
Information,1
loss,0
Reports,0
on,1
Progress,0
in,1
Physics,0
80,0
9,0
092002,0
arXiv,1
1703,0
02140,0
Bibcode,0
2017RPPh,0
80i2002U,0
doi,0
10,0
1088,0
1361,0
6633,0
aa778e,1
PMID,0
28585922,0
S2CID,0
39957660,0
,0
Mathur,0
S,0
D,0
2011,0
The,0
information,1
paradox,0
conflicts,0
and,1
resolutions,0
XXV,0
International,1
Symposium,0
on,1
Lepton,0
Photon,0
Interactions,1
at,1
High,0
Energies,1
Pramana,0
Vol,0
79,0
no,0
5,0
pp,0
1059,0
1073,0
arXiv,1
1201,0
2079,0
Bibcode,0
2012Prama,0
79,0
1059M,0
doi,0
10,0
1007,0
s12043,0
012,0
0417,0
z,0
,0
Page,0
Don,0
N,0
1993,0
Information,1
in,1
black,0
hole,0
radiation,0
Phys,0
Rev,0
Lett,0
71,0
23,0
3743,0
3746,0
arXiv,1
hep,0
th,0
9306083,0
Bibcode,0
1993PhRvL,0
71,0
3743P,0
CiteSeerX,0
10,0
1,0
1,0
267,0
174,0
doi,0
10,0
1103,0
PhysRevLett,0
71,0
3743,0
PMID,0
10055062,0
S2CID,0
9363821,0
,0
Page,0
Don,0
N,0
1993,0
Average,1
entropy,1
of,1
a,1
subsystem,0
Phys,0
Rev,0
Lett,0
71,0
9,0
1291,0
1294,0
arXiv,1
gr,0
qc,0
9305007,0
Bibcode,0
1993PhRvL,0
71,0
1291P,0
CiteSeerX,0
10,0
1,0
1,0
339,0
7694,0
doi,0
10,0
1103,0
PhysRevLett,0
71,0
1291,0
PMID,0
10055503,0
S2CID,0
17058654,0
,0
Merali,0
Zeeya,0
3,0
April,1
2013,0
Astrophysics,1
Fire,0
in,1
the,0
hole,0
Nature,0
496,0
7443,0
20,0
23,0
Bibcode,0
2013Natur,0
496,0
20M,0
doi,0
10,0
1038,0
496020a,0
PMID,0
23552926,0
,0
Amheiri,1
Ahmed,1
Marolf,0
Donald,0
Polchinski,0
Joseph,0
Sully,0
James,0
2013,0
Black,0
holes,0
Complementarity,0
or,1
Firewalls,0
Journal,0
of,1
High,0
Energy,1
Physics,0
2013,0
2,0
62,0
arXiv,1
1207,0
3123,0
Bibcode,0
2013JHEP,0
02,0
062A,0
doi,0
10,0
1007,0
JHEP02,0
2013,0
062,0
S2CID,0
55581818,0
,0
Further,0
reading,0
Popular,0
reading,0
Begelman,0
Mitchell,0
Rees,0
Martin,0
2021,0
Gravity,0
s,0
Fatal,0
Attraction,1
Black,0
Holes,0
in,1
the,0
Universe,1
Third,0
ed,1
New,0
York,0
Cambridge,0
University,1
Press,0
ISBN,1
9781108819053,0
Archived,1
from,0
the,0
original,1
on,1
2,0
January,0
2022,0
Retrieved,0
6,0
November,0
2021,0
,0
Ferguson,0
Kitty,0
1991,0
Black,0
Holes,0
in,1
Space,0
Time,0
Watts,0
Franklin,0
ISBN,1
978,0
0,0
531,0
12524,0
3,0
,0
Hawking,0
Stephen,0
1988,0
A,1
Brief,0
History,0
of,1
Time,0
Bantam,0
Books,0
Inc,1
ISBN,1
978,0
0,0
553,0
38016,0
3,0
,0
Hawking,0
Stephen,0
Penrose,0
Roger,0
1996,0
The,0
Nature,0
of,1
Space,0
and,1
Time,0
Princeton,0
University,1
Press,0
ISBN,1
978,0
0,0
691,0
03791,0
2,0
Archived,1
from,0
the,0
original,1
on,1
18,0
October,1
2021,0
Retrieved,0
16,0
May,0
2020,0
,0
Levin,0
Janna,0
2020,0
Black,0
hole,0
survival,0
guide,0
New,0
York,0
Alfred,1
A,1
Knopf,0
ISBN,1
9780525658221,0
Archived,1
from,0
the,0
original,1
on,1
22,0
March,0
2022,0
Retrieved,0
6,0
November,0
2021,0
,0
Melia,0
Fulvio,0
2003,0
The,0
Black,0
Hole,0
at,1
the,0
Center,0
of,1
Our,1
Galaxy,0
Princeton,0
U,1
Press,0
ISBN,1
978,0
0,0
691,0
09505,0
9,0
,0
Melia,0
Fulvio,0
2003,0
The,0
Edge,1
of,1
Infinity,1
Supermassive,0
Black,0
Holes,0
in,1
the,0
Universe,1
Cambridge,0
U,1
Press,0
ISBN,1
978,0
0,0
521,0
81405,0
8,0
,0
Pickover,0
Clifford,0
1998,0
Black,0
Holes,0
A,1
Traveler,0
s,0
Guide,0
Wiley,0
John,0
Sons,0
Inc,1
ISBN,1
978,0
0,0
471,0
19704,0
1,0
,0
Thorne,0
Kip,0
S,0
1994,0
Black,0
Holes,0
and,1
Time,0
Warps,0
Norton,0
W,0
W,0
Company,0
Inc,1
ISBN,1
978,0
0,0
393,0
31276,0
8,0
,0
Susskind,0
Leonard,0
2008,0
The,0
Black,0
Hole,0
War,0
My,0
Battle,0
with,0
Stephen,0
Hawking,0
to,0
Make,0
the,0
World,0
Safe,0
for,0
Quantum,0
Mechanics,0
Little,0
Brown,0
and,1
Company,0
ISBN,1
978,0
0316016407,0
,0
Wheeler,0
J,0
Craig,0
2007,0
Cosmic,0
Catastrophes,0
2nd,0
ed,1
Cambridge,0
University,1
Press,0
ISBN,1
978,0
0,0
521,0
85714,0
7,0
,0
University,1
textbooks,0
and,1
monographs,0
Carroll,0
Sean,0
M,0
2004,0
Spacetime,0
and,1
Geometry,0
Addison,1
Wesley,0
ISBN,1
978,0
0,0
8053,0
8732,0
2,0
the,0
lecture,0
notes,0
on,1
which,0
the,0
book,0
was,0
based,0
are,1
available,1
for,0
free,0
from,0
Sean,0
Carroll,0
s,0
website,0
Archived,1
23,0
March,0
2017,0
at,1
the,0
Wayback,0
Machine,0
,0
Carter,0
B,0
1973,0
Black,0
hole,0
equilibrium,1
states,0
In,1
DeWitt,0
B,0
S,0
DeWitt,0
C,0
eds,1
Black,0
Holes,0
,0
Chandrasekhar,0
Subrahmanyan,0
1999,0
Mathematical,0
Theory,0
of,1
Black,0
Holes,0
Oxford,1
University,1
Press,0
ISBN,1
978,0
0,0
19,0
850370,0
5,0
,0
Frolov,0
Valeri,0
P,0
Novikov,0
Igor,1
D,0
1998,0
Black,0
Hole,0
Physics,0
Fundamental,0
Theories,0
of,1
Physics,0
Vol,0
96,0
doi,0
10,0
1007,0
978,0
94,0
011,0
5139,0
9,0
ISBN,1
978,0
0,0
7923,0
5146,0
7,0
,0
Frolov,0
Valeri,0
P,0
Zelnikov,0
Andrei,1
2011,0
Introduction,1
to,0
Black,0
Hole,0
Physics,0
Oxford,1
Oxford,1
University,1
Press,0
ISBN,1
978,0
0,0
19,0
969229,0
3,0
Zbl,0
1234,0
83001,0
Archived,1
from,0
the,0
original,1
on,1
22,0
March,0
2022,0
Retrieved,0
2,0
January,0
2022,0
,0
Hawking,0
S,0
W,0
Ellis,1
G,0
F,0
R,0
1973,0
Large,0
Scale,0
Structure,0
of,1
space,0
time,0
Cambridge,0
University,1
Press,0
ISBN,1
978,0
0,0
521,0
09906,0
6,0
Archived,1
from,0
the,0
original,1
on,1
21,0
July,0
2020,0
Retrieved,0
16,0
May,0
2020,0
,0
Melia,0
Fulvio,0
2007,0
The,0
Galactic,0
Supermassive,0
Black,0
Hole,0
Princeton,0
U,1
Press,0
ISBN,1
978,0
0,0
691,0
13129,0
0,0
,0
Misner,0
Charles,0
Thorne,0
Kip,0
S,0
Wheeler,0
John,0
1973,0
Gravitation,0
W,0
H,0
Freeman,0
and,1
Company,0
ISBN,1
978,0
0,0
7167,0
0344,0
0,0
,0
Taylor,0
Edwin,1
F,0
Wheeler,0
John,0
Archibald,1
2000,0
Exploring,1
Black,0
Holes,0
Addison,1
Wesley,0
Longman,0
ISBN,1
978,0
0,0
201,0
38423,0
9,0
,0
Wald,0
Robert,0
M,0
1984,0
General,0
Relativity,0
University,1
of,1
Chicago,0
Press,0
ISBN,1
978,0
0,0
226,0
87033,0
5,0
Archived,1
from,0
the,0
original,1
on,1
11,0
August,1
2016,0
Retrieved,0
23,0
February,0
2016,0
,0
Wald,0
Robert,0
M,0
1992,0
Space,0
Time,0
and,1
Gravity,0
The,0
Theory,0
of,1
the,0
Big,0
Bang,0
and,1
Black,0
Holes,0
University,1
of,1
Chicago,0
Press,0
ISBN,1
978,0
0,0
226,0
87029,0
8,0
,0
Price,0
Richard,0
Creighton,0
Teviet,0
2008,0
Black,0
holes,0
Scholarpedia,0
3,0
1,0
4277,0
Bibcode,0
2008SchpJ,0
3,0
4277C,0
doi,0
10,0
4249,0
scholarpedia,0
4277,0
,0
Review,0
papers,0
Hughes,0
Scott,0
A,1
2005,0
Trust,0
but,0
verify,0
The,0
case,0
for,0
astrophysical,1
black,0
holes,0
arXiv,1
hep,0
ph,0
0511217,0
Lecture,0
notes,0
from,0
2005,0
SLAC,0
Summer,0
Institute,1
,0
Gallo,0
Elena,1
Marolf,0
Donald,0
2009,0
Resource,0
Letter,0
BH,0
2,0
Black,0
Holes,0
American,1
Journal,0
of,1
Physics,0
77,0
4,0
294,0
307,0
arXiv,1
0806,0
2316,0
Bibcode,0
2009AmJPh,0
77,0
294G,0
doi,0
10,0
1119,0
1,0
3056569,0
S2CID,0
118494056,0
,0
Cardoso,0
